sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
CC-PT,pressure,378062.0366214,1779343230.017371,2113205,189.89212094451435,psi,OK,,,,simulated
FI-PT,pressure,378062.0409915,1779343230.02174,2931406,311.81358537835894,psi,OK,,,,simulated
thrust,thrust,378062.0410257,1779343230.0217726,1403,83.62532658878763,N,OK,,,,simulated
tank_temp,temperature,378062.0410552,1779343230.021802,179618,18.339437961790125,°C,OK,,,,simulated
CC-PT,pressure,378062.0501913,1779343230.0309386,2135363,193.19392063545232,psi,OK,,,,simulated
FI-PT,pressure,378062.0502881,1779343230.031035,2903577,307.66674073538076,psi,OK,,,,simulated
thrust,thrust,378062.0503457,1779343230.031093,1273,75.87672184428129,N,OK,,,,simulated
tank_temp,temperature,378062.0503802,1779343230.0311272,179599,18.310022679043747,°C,OK,,,,simulated
CC-PT,pressure,378062.0679552,1779343230.0487041,2116346,190.36016647340853,psi,OK,,,,simulated
FI-PT,pressure,378062.0681183,1779343230.048865,2923637,310.6559140272038,psi,OK,,,,simulated
thrust,thrust,378062.0681454,1779343230.0488923,1121,66.81681475839696,N,OK,,,,simulated
tank_temp,temperature,378062.0685378,1779343230.0492854,179679,18.43387650113376,°C,OK,,,,simulated
CC-PT,pressure,378062.0781799,1779343230.0589275,2113593,189.9499374568388,psi,OK,,,,simulated
FI-PT,pressure,378062.0784624,1779343230.05921,2912169,308.9470486577807,psi,OK,,,,simulated
thrust,thrust,378062.0785217,1779343230.0592687,959,57.160861153704445,N,OK,,,,simulated
tank_temp,temperature,378062.0785523,1779343230.059299,179703,18.47103264776076,°C,OK,,,,simulated
CC-PT,pressure,378062.0915724,1779343230.0723212,2116831,190.43243711381402,psi,OK,,,,simulated
FI-PT,pressure,378062.0917783,1779343230.072525,2908925,308.4636549310273,psi,OK,,,,simulated
thrust,thrust,378062.0918068,1779343230.0725534,901,53.703791344617,N,OK,,,,simulated
tank_temp,temperature,378062.0918366,1779343230.0725834,179688,18.447810056118886,°C,OK,,,,simulated
CC-PT,pressure,378062.1020981,1779343230.082846,2121939,191.19358851833206,psi,OK,,,,simulated
FI-PT,pressure,378062.1021899,1779343230.0829365,2928886,311.4380760715098,psi,OK,,,,simulated
thrust,thrust,378062.1022412,1779343230.0829883,743,44.28625634744776,N,OK,,,,simulated
tank_temp,temperature,378062.1022712,1779343230.083018,179739,18.526766867701266,°C,OK,,,,simulated
CC-PT,pressure,378062.1126771,1779343230.0934267,2133665,192.94089888821824,psi,OK,,,,simulated
FI-PT,pressure,378062.1128354,1779343230.0935822,2893356,306.14369286819607,psi,OK,,,,simulated
thrust,thrust,378062.1128887,1779343230.093636,673,40.1139307157905,N,OK,,,,simulated
tank_temp,temperature,378062.112923,1779343230.0936697,179650,18.38897949062613,°C,OK,,,,simulated
CC-PT,pressure,378062.1246547,1779343230.1054041,2093305,186.92678951344365,psi,OK,,,,simulated
FI-PT,pressure,378062.1249292,1779343230.105677,2908646,308.4220806863404,psi,OK,,,,simulated
thrust,thrust,378062.1249778,1779343230.1057255,533,31.769279452475985,N,OK,,,,simulated
tank_temp,temperature,378062.1250491,1779343230.1057966,179612,18.330148925133376,°C,OK,,,,simulated
CC-PT,pressure,378062.1353354,1779343230.1160848,2099654,187.87286435042193,psi,OK,,,,simulated
FI-PT,pressure,378062.1355309,1779343230.1162777,2921520,310.3404564071245,psi,OK,,,,simulated
thrust,thrust,378062.1355661,1779343230.116314,379,22.590163062830015,N,OK,,,,simulated
tank_temp,temperature,378062.1356343,1779343230.1163812,179719,18.495803412178763,°C,OK,,,,simulated
CC-PT,pressure,378062.1458141,1779343230.1265626,2109234,189.30039576296753,psi,OK,,,,simulated
FI-PT,pressure,378062.1459776,1779343230.1267242,2899528,307.0633926467171,psi,OK,,,,simulated
thrust,thrust,378062.1460331,1779343230.1267805,259,15.437604837131857,N,OK,,,,simulated
tank_temp,temperature,378062.1460731,1779343230.1268198,179693,18.45555091999951,°C,OK,,,,simulated
CC-PT,pressure,378062.1582732,1779343230.1390631,2116593,190.39697234594493,psi,OK,,,,simulated
FI-PT,pressure,378062.1585416,1779343230.1392891,2925048,310.86616943671334,psi,OK,,,,simulated
thrust,thrust,378062.1585832,1779343230.13933,211,12.576581546852594,N,OK,,,,simulated
tank_temp,temperature,378062.1586149,1779343230.1393619,179557,18.24499942244649,°C,OK,,,,simulated
CC-PT,pressure,378062.1684582,1779343230.1492054,2084013,185.5421734502522,psi,OK,,,,simulated
FI-PT,pressure,378062.168579,1779343230.1493258,2911395,308.83171365639134,psi,OK,,,,simulated
thrust,thrust,378062.1686053,1779343230.1493518,85,5.0663954098695285,N,OK,,,,simulated
tank_temp,temperature,378062.1686336,1779343230.1493807,179773,18.579404742089523,°C,OK,,,,simulated
CC-PT,pressure,378062.1801412,1779343230.1608925,2087622,186.07995642184687,psi,OK,,,,simulated
FI-PT,pressure,378062.1803798,1779343230.1611266,2915837,309.4936233155278,psi,OK,,,,simulated
thrust,thrust,378062.1804487,1779343230.1611962,-95,5.662441928677708,N,OK,,,,simulated
tank_temp,temperature,378062.1805049,1779343230.1612518,179741,18.529863213253517,°C,OK,,,,simulated
CC-PT,pressure,378062.19195,1779343230.1726992,2077220,184.5299374496862,psi,OK,,,,simulated
FI-PT,pressure,378062.1922481,1779343230.1729956,2930520,311.6815610744429,psi,OK,,,,simulated
thrust,thrust,378062.192305,1779343230.1730518,-185,11.026860597951327,N,OK,,,,simulated
tank_temp,temperature,378062.1923418,1779343230.1730888,179778,18.587145605970147,°C,OK,,,,simulated
CC-PT,pressure,378062.2021374,1779343230.1828852,2097889,187.60985882399783,psi,OK,,,,simulated
FI-PT,pressure,378062.2022488,1779343230.1829958,2916561,309.6015077354321,psi,OK,,,,simulated
thrust,thrust,378062.2023008,1779343230.1830485,-279,16.629697874748217,N,OK,,,,simulated
tank_temp,temperature,378062.2023477,1779343230.1830943,179700,18.466388129432385,°C,OK,,,,simulated
CC-PT,pressure,378062.2131115,1779343230.193861,2091668,186.6828574756214,psi,OK,,,,simulated
FI-PT,pressure,378062.2132909,1779343230.1940374,2925706,310.9642190890573,psi,OK,,,,simulated
thrust,thrust,378062.2133341,1779343230.1940813,-391,23.30541888539983,N,OK,,,,simulated
tank_temp,temperature,378062.2133865,1779343230.1941335,179729,18.511285139940014,°C,OK,,,,simulated
CC-PT,pressure,378062.2251951,1779343230.205943,2107743,189.07821942308178,psi,OK,,,,simulated
FI-PT,pressure,378062.225312,1779343230.2060587,2929066,311.46489816485615,psi,OK,,,,simulated
thrust,thrust,378062.2253366,1779343230.2060835,-569,33.91504692018543,N,OK,,,,simulated
tank_temp,temperature,378062.2253673,1779343230.206114,179633,18.362660553432,°C,OK,,,,simulated
CC-PT,pressure,378062.2357044,1779343230.2164538,2091101,186.59836788158034,psi,OK,,,,simulated
FI-PT,pressure,378062.2358618,1779343230.2166085,2909518,308.5520188274406,psi,OK,,,,simulated
thrust,thrust,378062.2358897,1779343230.2166364,-657,39.160256285697415,N,OK,,,,simulated
tank_temp,temperature,378062.2359179,1779343230.2166648,179615,18.33479344346175,°C,OK,,,,simulated
CC-PT,pressure,378062.2484372,1779343230.2291863,2089462,186.3541378204987,psi,OK,,,,simulated
FI-PT,pressure,378062.2491876,1779343230.2299352,2910873,308.7539295856869,psi,OK,,,,simulated
thrust,thrust,378062.2492392,1779343230.229986,-789,47.02807033396539,N,OK,,,,simulated
tank_temp,temperature,378062.2492717,1779343230.2300186,179796,18.6150127159404,°C,OK,,,,simulated
CC-PT,pressure,378062.258724,1779343230.2394717,2095283,187.2215345169943,psi,OK,,,,simulated
FI-PT,pressure,378062.2588153,1779343230.239562,2928423,311.36908368695777,psi,OK,,,,simulated
thrust,thrust,378062.2588385,1779343230.2395856,-907,54.06141925590191,N,OK,,,,simulated
tank_temp,temperature,378062.2588614,1779343230.239608,179653,18.393624008954504,°C,OK,,,,simulated
CC-PT,pressure,378062.2693806,1779343230.2501295,2096706,187.4335780660603,psi,OK,,,,simulated
FI-PT,pressure,378062.269513,1779343230.2502596,2920854,310.24121466174296,psi,OK,,,,simulated
thrust,thrust,378062.2695677,1779343230.250315,-981,58.47216349508244,N,OK,,,,simulated
tank_temp,temperature,378062.2696051,1779343230.2503521,179571,18.266673841312244,°C,OK,,,,simulated
CC-PT,pressure,378062.2817066,1779343230.2624552,2088026,186.1401571202465,psi,OK,,,,simulated
FI-PT,pressure,378062.2818687,1779343230.2626154,2929570,311.540000026226,psi,OK,,,,simulated
thrust,thrust,378062.282086,1779343230.262834,-1095,65.26709380949569,N,OK,,,,simulated
tank_temp,temperature,378062.2822032,1779343230.262951,179653,18.393624008954504,°C,OK,,,,simulated
CC-PT,pressure,378062.2927583,1779343230.2735069,2093598,186.97044992094635,psi,OK,,,,simulated
FI-PT,pressure,378062.2931571,1779343230.2739048,2938180,312.82299015796065,psi,OK,,,,simulated
thrust,thrust,378062.2932213,1779343230.2739687,-1165,69.43941944115295,N,OK,,,,simulated
tank_temp,temperature,378062.2932876,1779343230.2740347,179693,18.45555091999951,°C,OK,,,,simulated
CC-PT,pressure,378062.3033596,1779343230.2841072,2081936,185.23267629536105,psi,OK,,,,simulated
FI-PT,pressure,378062.3034779,1779343230.284225,2905169,307.9039672498664,psi,OK,,,,simulated
thrust,thrust,378062.3035081,1779343230.284255,-1239,73.85016368033348,N,OK,,,,simulated
tank_temp,temperature,378062.3035675,1779343230.2843149,179682,18.438521019462133,°C,OK,,,,simulated
CC-PT,pressure,378062.3141057,1779343230.2948554,2086871,185.96804868794064,psi,OK,,,,simulated
FI-PT,pressure,378062.314296,1779343230.295043,2913146,309.0926330199996,psi,OK,,,,simulated
thrust,thrust,378062.3143271,1779343230.2950737,-1445,86.12872196778198,N,OK,,,,simulated
tank_temp,temperature,378062.3143914,1779343230.295139,179640,18.37349776286488,°C,OK,,,,simulated
CC-PT,pressure,378062.3246549,1779343230.3054023,2095081,187.19143416779448,psi,OK,,,,simulated
FI-PT,pressure,378062.3247607,1779343230.3055077,2918404,309.87613616897295,psi,OK,,,,simulated
thrust,thrust,378062.3247846,1779343230.3055315,-1509,89.94341968815434,N,OK,,,,simulated
tank_temp,temperature,378062.3248114,1779343230.3055582,179745,18.53605590435802,°C,OK,,,,simulated
CC-PT,pressure,378062.3356134,1779343230.3163629,2098154,187.64934690586887,psi,OK,,,,simulated
FI-PT,pressure,378062.3358065,1779343230.3165534,2900400,307.19333078781733,psi,OK,,,,simulated
thrust,thrust,378062.3358365,1779343230.3165834,-1615,96.26151278752104,N,OK,,,,simulated
tank_temp,temperature,378062.3359006,1779343230.3166482,179712,18.484966202745888,°C,OK,,,,simulated
CC-PT,pressure,378062.3466128,1779343230.3273625,2085619,185.78148612755368,psi,OK,,,,simulated
FI-PT,pressure,378062.3468107,1779343230.3275573,2903730,307.68953951472514,psi,OK,,,,simulated
thrust,thrust,378062.3468706,1779343230.3276181,-1723,102.69881519064938,N,OK,,,,simulated
tank_temp,temperature,378062.3469192,1779343230.3276663,179803,18.625849925373277,°C,OK,,,,simulated
CC-PT,pressure,378062.3573265,1779343230.3380754,2089616,186.3770856114728,psi,OK,,,,simulated
FI-PT,pressure,378062.3574839,1779343230.3382308,2898275,306.87668107470046,psi,OK,,,,simulated
thrust,thrust,378062.3575273,1779343230.3382745,-1803,107.46718734111482,N,OK,,,,simulated
tank_temp,temperature,378062.3575744,1779343230.3383214,179690,18.450906401671133,°C,OK,,,,simulated
CC-PT,pressure,378062.367894,1779343230.3486433,2094247,187.06715846862298,psi,OK,,,,simulated
FI-PT,pressure,378062.3680902,1779343230.3488374,2910117,308.64127679363213,psi,OK,,,,simulated
thrust,thrust,378062.3681253,1779343230.348872,-1861,110.92425715020227,N,OK,,,,simulated
tank_temp,temperature,378062.3682005,1779343230.3489482,179821,18.65371703534353,°C,OK,,,,simulated
CC-PT,pressure,378062.3791737,1779343230.3599231,2086079,185.85003147721662,psi,OK,,,,simulated
FI-PT,pressure,378062.3793707,1779343230.3601174,2913686,309.1730993000387,psi,OK,,,,simulated
thrust,thrust,378062.3793998,1779343230.3601465,-2027,120.81862936241805,N,OK,,,,simulated
tank_temp,temperature,378062.3794655,1779343230.360213,179739,18.526766867701266,°C,OK,,,,simulated
CC-PT,pressure,378062.389448,1779343230.3701973,2074562,184.13386453793817,psi,OK,,,,simulated
FI-PT,pressure,378062.3896532,1779343230.3704004,2929320,311.50274711880047,psi,OK,,,,simulated
thrust,thrust,378062.3897167,1779343230.3704638,-2085,124.2756991715055,N,OK,,,,simulated
tank_temp,temperature,378062.3897522,1779343230.3704991,179718,18.49425523940264,°C,OK,,,,simulated
CC-PT,pressure,378062.4000066,1779343230.3807564,2089880,186.41642468171415,psi,OK,,,,simulated
FI-PT,pressure,378062.400211,1779343230.3809576,2938523,312.8741011469485,psi,OK,,,,simulated
thrust,thrust,378062.400243,1779343230.38099,-2215,132.02430391601183,N,OK,,,,simulated
tank_temp,temperature,378062.400308,1779343230.3810556,179699,18.464839956656263,°C,OK,,,,simulated
CC-PT,pressure,378062.4106075,1779343230.391357,2078443,184.7121786728118,psi,OK,,,,simulated
FI-PT,pressure,378062.4108065,1779343230.3915532,2910646,308.7201039457445,psi,OK,,,,simulated
thrust,thrust,378062.4108404,1779343230.391587,-2223,132.50114113105838,N,OK,,,,simulated
tank_temp,temperature,378062.4109151,1779343230.3916626,179760,18.559278495999894,°C,OK,,,,simulated
CC-PT,pressure,378062.4212058,1779343230.4019537,2063545,182.49220341351074,psi,OK,,,,simulated
FI-PT,pressure,378062.4220117,1779343230.4027598,2910454,308.6914937128417,psi,OK,,,,simulated
thrust,thrust,378062.4220678,1779343230.4028144,-2309,137.62714119280872,N,OK,,,,simulated
tank_temp,temperature,378062.4221005,1779343230.4028475,179718,18.49425523940264,°C,OK,,,,simulated
CC-PT,pressure,378062.4317912,1779343230.4125395,2073508,183.9768062802322,psi,OK,,,,simulated
FI-PT,pressure,378062.4319763,1779343230.4127245,2914676,309.3206208134437,psi,OK,,,,simulated
thrust,thrust,378062.4320435,1779343230.4127908,-2405,143.34918777336725,N,OK,,,,simulated
tank_temp,temperature,378062.4320786,1779343230.4128256,179620,18.342534307342376,°C,OK,,,,simulated
CC-PT,pressure,378062.4422672,1779343230.4230154,2076595,184.43680518112242,psi,OK,,,,simulated
FI-PT,pressure,378062.4423656,1779343230.4231129,2915446,309.4353597683143,psi,OK,,,,simulated
thrust,thrust,378062.4424183,1779343230.4231648,-2509,149.54807156897232,N,OK,,,,simulated
tank_temp,temperature,378062.4424454,1779343230.4231923,179719,18.495803412178763,°C,OK,,,,simulated
CC-PT,pressure,378062.4527886,1779343230.4335372,2056811,181.48875909909717,psi,OK,,,,simulated
FI-PT,pressure,378062.45296,1779343230.4337068,2910806,308.7439458064968,psi,OK,,,,simulated
thrust,thrust,378062.4530119,1779343230.433759,-2561,152.64751346677485,N,OK,,,,simulated
tank_temp,temperature,378062.4530597,1779343230.4338064,179665,18.412202082268006,°C,OK,,,,simulated
CC-PT,pressure,378062.4631906,1779343230.4439397,2072319,183.79963145251648,psi,OK,,,,simulated
FI-PT,pressure,378062.463351,1779343230.4440978,2925857,310.9867198451423,psi,OK,,,,simulated
thrust,thrust,378062.4633799,1779343230.4441266,-2649,157.89272283228684,N,OK,,,,simulated
tank_temp,temperature,378062.4634067,1779343230.4441535,179730,18.51283331271614,°C,OK,,,,simulated
CC-PT,pressure,378062.4737672,1779343230.454516,2060714,182.07035148982425,psi,OK,,,,simulated
FI-PT,pressure,378062.4739019,1779343230.4546485,2922752,310.52403873491744,psi,OK,,,,simulated
thrust,thrust,378062.4739489,1779343230.4546962,-2703,161.111374033851,N,OK,,,,simulated
tank_temp,temperature,378062.4739928,1779343230.4547398,179636,18.367305071760377,°C,OK,,,,simulated
CC-PT,pressure,378062.4845908,1779343230.4653404,2055742,181.32946566694562,psi,OK,,,,simulated
FI-PT,pressure,378062.4847614,1779343230.465508,2904981,307.8759530634824,psi,OK,,,,simulated
thrust,thrust,378062.4848575,1779343230.4656065,-2729,162.66109498275227,N,OK,,,,simulated
tank_temp,temperature,378062.4849502,1779343230.4656973,179741,18.529863213253517,°C,OK,,,,simulated
CC-PT,pressure,378062.4948024,1779343230.4755507,2066111,182.87456725532618,psi,OK,,,,simulated
FI-PT,pressure,378062.495055,1779343230.4758027,2887810,305.3172743698685,psi,OK,,,,simulated
thrust,thrust,378062.4951124,1779343230.4758592,-2795,166.59500200688626,N,OK,,,,simulated
tank_temp,temperature,378062.4952293,1779343230.4759762,179856,18.707903082507908,°C,OK,,,,simulated
CC-PT,pressure,378062.5054842,1779343230.4862328,2065735,182.81853888255822,psi,OK,,,,simulated
FI-PT,pressure,378062.5055994,1779343230.4863462,2910467,308.69343086402785,psi,OK,,,,simulated
thrust,thrust,378062.5056245,1779343230.486371,-2873,171.24416485359006,N,OK,,,,simulated
tank_temp,temperature,378062.5056515,1779343230.4863982,179691,18.45245457444726,°C,OK,,,,simulated
CC-PT,pressure,378062.5158473,1779343230.4965963,2071403,183.6631367997094,psi,OK,,,,simulated
FI-PT,pressure,378062.5160052,1779343230.496752,2924771,310.8248932152859,psi,OK,,,,simulated
thrust,thrust,378062.5160369,1779343230.4967837,-2979,177.56225795295677,N,OK,,,,simulated
tank_temp,temperature,378062.5160704,1779343230.4968174,179848,18.695517700298907,°C,OK,,,,simulated
CC-PT,pressure,378062.5263415,1779343230.507091,2071646,183.699346625727,psi,OK,,,,simulated
FI-PT,pressure,378062.5267399,1779343230.5074878,2925672,310.9591526936474,psi,OK,,,,simulated
thrust,thrust,378062.5272044,1779343230.5079525,-2997,178.6351416868115,N,OK,,,,simulated
tank_temp,temperature,378062.5273684,1779343230.5081165,179725,18.505092448835516,°C,OK,,,,simulated
CC-PT,pressure,378062.5373686,1779343230.5181172,2075337,184.24934855095725,psi,OK,,,,simulated
FI-PT,pressure,378062.537489,1779343230.518236,2905047,307.88578783104276,psi,OK,,,,simulated
thrust,thrust,378062.5382603,1779343230.519008,-2997,178.6351416868115,N,OK,,,,simulated
tank_temp,temperature,378062.5382955,1779343230.5190423,179674,18.426135637253132,°C,OK,,,,simulated
CC-PT,pressure,378062.5479801,1779343230.5287287,2059190,181.84325776615833,psi,OK,,,,simulated
FI-PT,pressure,378062.5481254,1779343230.5288723,2903648,307.6773205610896,psi,OK,,,,simulated
thrust,thrust,378062.5481505,1779343230.5288973,-3121,186.02611852003292,N,OK,,,,simulated
tank_temp,temperature,378062.5481789,1779343230.5289257,179743,18.532959558805768,°C,OK,,,,simulated
CC-PT,pressure,378062.5584142,1779343230.5391629,2080076,184.95551466411524,psi,OK,,,,simulated
FI-PT,pressure,378062.5585739,1779343230.5393205,2909883,308.60640807228185,psi,OK,,,,simulated
thrust,thrust,378062.5586033,1779343230.5393503,-3127,186.38374643131783,N,OK,,,,simulated
